Periodo,Grupo,Producto,Super,Precio
2025-10-01,Alimentos Y Bebidas,Aceite de girasol Río de la Plata Envase 900 cc,Red Expres,116.0
2025-10-01,Alimentos Y Bebidas,Aceite de girasol Río de la Plata Envase 900 cc,Red Market,110.0
2025-10-01,Alimentos Y Bebidas,Aceite de girasol Río de la Plata Envase 900 cc,Ta - Ta,128.0
2025-10-01,Alimentos Y Bebidas,Aceite de girasol Río de la Plata Envase 900 cc,Tienda Inglesa,119.0
2025-10-01,Alimentos Y Bebidas,Aceite de girasol Uruguay Envase 900 cc,El Clon,85.0
2025-10-01,Alimentos Y Bebidas,Aceite de girasol Uruguay Envase 900 cc,El Dorado,89.9
2025-10-01,Alimentos Y Bebidas,Aceite de girasol Uruguay Envase 900 cc,Frog,91.0
2025-10-01,Alimentos Y Bebidas,Aceite de girasol Uruguay Envase 900 cc,Macro,93.58
2025-10-01,Alimentos Y Bebidas,Aceite de girasol Uruguay Envase 900 cc,Micro Macro,102.94
2025-10-01,Alimentos Y Bebidas,Aceite de girasol Uruguay Envase 900 cc,Red Expres,88.0
2025-10-01,Alimentos Y Bebidas,Aceite de girasol Uruguay Envase 900 cc,Red Market,79.0
2025-10-01,Alimentos Y Bebidas,Aceite de girasol Uruguay Envase 900 cc,Ta - Ta,89.0
2025-10-01,Alimentos Y Bebidas,Aceite de girasol Uruguay Envase 900 cc,Tienda Inglesa,101.0
2025-10-01,Alimentos Y Bebidas,Aceite de girasol Óptimo Envase 900 cc,Devoto,98.0
2025-10-01,Alimentos Y Bebidas,Aceite de girasol Óptimo Envase 900 cc,Devoto Express,101.0
2025-10-01,Alimentos Y Bebidas,Aceite de girasol Óptimo Envase 900 cc,Disco,98.0
2025-10-01,Alimentos Y Bebidas,Aceite de girasol Óptimo Envase 900 cc,El Clon,89.0
2025-10-01,Alimentos Y Bebidas,Aceite de girasol Óptimo Envase 900 cc,El Dorado,99.0
2025-10-01,Alimentos Y Bebidas,Aceite de girasol Óptimo Envase 900 cc,Frog,122.0
2025-10-01,Alimentos Y Bebidas,Aceite de girasol Óptimo Envase 900 cc,Kinko,99.0
2025-10-01,Alimentos Y Bebidas,Aceite de girasol Óptimo Envase 900 cc,Macro,95.99
2025-10-01,Alimentos Y Bebidas,Aceite de girasol Óptimo Envase 900 cc,Micro Macro,95.99
2025-10-01,Alimentos Y Bebidas,Aceite de girasol Óptimo Envase 900 cc,Red Expres,109.0
2025-10-01,Alimentos Y Bebidas,Aceite de girasol Óptimo Envase 900 cc,Red Market,97.5
2025-10-01,Alimentos Y Bebidas,Aceite de girasol Óptimo Envase 900 cc,Ta - Ta,99.0
2025-10-01,Alimentos Y Bebidas,Aceite de girasol Óptimo Envase 900 cc,Tienda Inglesa,99.0
2025-10-01,Alimentos Y Bebidas,Aceite de maíz Delicia Envase 900 cc,Devoto,129.0
2025-10-01,Alimentos Y Bebidas,Aceite de maíz Delicia Envase 900 cc,Devoto Express,133.0
2025-10-01,Alimentos Y Bebidas,Aceite de maíz Delicia Envase 900 cc,Disco,129.0
2025-10-01,Alimentos Y Bebidas,Aceite de maíz Delicia Envase 900 cc,El Clon,98.0
2025-10-01,Alimentos Y Bebidas,Aceite de maíz Delicia Envase 900 cc,El Dorado,127.0
2025-10-01,Alimentos Y Bebidas,Aceite de maíz Delicia Envase 900 cc,Frog,125.0
2025-10-01,Alimentos Y Bebidas,Aceite de maíz Delicia Envase 900 cc,Macro,112.98
2025-10-01,Alimentos Y Bebidas,Aceite de maíz Delicia Envase 900 cc,Micro Macro,124.28
2025-10-01,Alimentos Y Bebidas,Aceite de maíz Delicia Envase 900 cc,Red Expres,121.0
2025-10-01,Alimentos Y Bebidas,Aceite de maíz Delicia Envase 900 cc,Red Market,102.0
2025-10-01,Alimentos Y Bebidas,Aceite de maíz Delicia Envase 900 cc,Ta - Ta,128.0
2025-10-01,Alimentos Y Bebidas,Aceite de maíz Delicia Envase 900 cc,Tienda Inglesa,130.0
2025-10-01,Alimentos Y Bebidas,Aceite de maíz Río de la Plata Envase 900 cc,El Dorado,149.9
2025-10-01,Alimentos Y Bebidas,Aceite de maíz Río de la Plata Envase 900 cc,Frog,109.0
2025-10-01,Alimentos Y Bebidas,Aceite de maíz Río de la Plata Envase 900 cc,Kinko,145.0
2025-10-01,Alimentos Y Bebidas,Aceite de maíz Río de la Plata Envase 900 cc,Red Expres,99.0
2025-10-01,Alimentos Y Bebidas,Aceite de maíz Río de la Plata Envase 900 cc,Red Market,142.0
2025-10-01,Alimentos Y Bebidas,Aceite de maíz Río de la Plata Envase 900 cc,Ta - Ta,150.0
2025-10-01,Alimentos Y Bebidas,Aceite de maíz Río de la Plata Envase 900 cc,Tienda Inglesa,99.0
2025-10-01,Alimentos Y Bebidas,Aceite de soja Condesa Envase 900 cc,Devoto,65.0
2025-10-01,Alimentos Y Bebidas,Aceite de soja Condesa Envase 900 cc,Devoto Express,67.0
2025-10-01,Alimentos Y Bebidas,Aceite de soja Condesa Envase 900 cc,Disco,65.0
2025-10-01,Alimentos Y Bebidas,Aceite de soja Condesa Envase 900 cc,El Clon,66.0
2025-10-01,Alimentos Y Bebidas,Aceite de soja Condesa Envase 900 cc,El Dorado,63.0
2025-10-01,Alimentos Y Bebidas,Aceite de soja Condesa Envase 900 cc,Frog,74.0
2025-10-01,Alimentos Y Bebidas,Aceite de soja Condesa Envase 900 cc,Red Expres,68.0
2025-10-01,Alimentos Y Bebidas,Aceite de soja Condesa Envase 900 cc,Red Market,69.45
2025-10-01,Alimentos Y Bebidas,Aceite de soja Condesa Envase 900 cc,Ta - Ta,68.0
2025-10-01,Alimentos Y Bebidas,Aceite de soja Condesa Envase 900 cc,Tienda Inglesa,78.0
2025-10-01,Alimentos Y Bebidas,Aceite de soja Río de la Plata Envase 900 cc,El Dorado,69.0
2025-10-01,Alimentos Y Bebidas,Aceite de soja Río de la Plata Envase 900 cc,Frog,90.0
2025-10-01,Alimentos Y Bebidas,Aceite de soja Río de la Plata Envase 900 cc,Kinko,90.0
2025-10-01,Alimentos Y Bebidas,Aceite de soja Río de la Plata Envase 900 cc,Red Expres,69.0
2025-10-01,Alimentos Y Bebidas,Aceite de soja Río de la Plata Envase 900 cc,Red Market,75.95
2025-10-01,Alimentos Y Bebidas,Aceite de soja Río de la Plata Envase 900 cc,Ta - Ta,80.0
2025-10-01,Alimentos Y Bebidas,Aceite de soja Río de la Plata Envase 900 cc,Tienda Inglesa,80.0
2025-10-01,Alimentos Y Bebidas,Agua de mesa con gas Matutina Envase 2 lt.,Devoto,63.0
2025-10-01,Alimentos Y Bebidas,Agua de mesa con gas Matutina Envase 2 lt.,Devoto Express,65.0
2025-10-01,Alimentos Y Bebidas,Agua de mesa con gas Matutina Envase 2 lt.,Disco,63.0
2025-10-01,Alimentos Y Bebidas,Agua de mesa con gas Matutina Envase 2 lt.,El Clon,64.0
2025-10-01,Alimentos Y Bebidas,Agua de mesa con gas Matutina Envase 2 lt.,El Dorado,63.0
2025-10-01,Alimentos Y Bebidas,Agua de mesa con gas Matutina Envase 2 lt.,Frog,61.0
2025-10-01,Alimentos Y Bebidas,Agua de mesa con gas Matutina Envase 2 lt.,Kinko,69.0
2025-10-01,Alimentos Y Bebidas,Agua de mesa con gas Matutina Envase 2 lt.,Macro,63.0
2025-10-01,Alimentos Y Bebidas,Agua de mesa con gas Matutina Envase 2 lt.,Micro Macro,63.5
2025-10-01,Alimentos Y Bebidas,Agua de mesa con gas Matutina Envase 2 lt.,Red Expres,59.0
2025-10-01,Alimentos Y Bebidas,Agua de mesa con gas Matutina Envase 2 lt.,Red Market,61.0
2025-10-01,Alimentos Y Bebidas,Agua de mesa con gas Matutina Envase 2 lt.,Ta - Ta,63.0
2025-10-01,Alimentos Y Bebidas,Agua de mesa con gas Matutina Envase 2 lt.,Tienda Inglesa,65.0
2025-10-01,Alimentos Y Bebidas,Agua de mesa con gas Nativa Envase 2 lt.,Devoto,76.0
2025-10-01,Alimentos Y Bebidas,Agua de mesa con gas Nativa Envase 2 lt.,Devoto Express,78.0
2025-10-01,Alimentos Y Bebidas,Agua de mesa con gas Nativa Envase 2 lt.,Disco,76.0
2025-10-01,Alimentos Y Bebidas,Agua de mesa con gas Nativa Envase 2 lt.,El Clon,75.0
2025-10-01,Alimentos Y Bebidas,Agua de mesa con gas Nativa Envase 2 lt.,El Dorado,74.9
2025-10-01,Alimentos Y Bebidas,Agua de mesa con gas Nativa Envase 2 lt.,Frog,68.0
2025-10-01,Alimentos Y Bebidas,Agua de mesa con gas Nativa Envase 2 lt.,Red Expres,75.0
2025-10-01,Alimentos Y Bebidas,Agua de mesa con gas Nativa Envase 2 lt.,Ta - Ta,76.0
2025-10-01,Alimentos Y Bebidas,Agua de mesa con gas Nativa Envase 2 lt.,Tienda Inglesa,78.0
